"URL","views","votes","answers"
"https://stackoverflow.com/questions?tab=newest&page=15","6","0","0"
"https://stackoverflow.com/questions?tab=newest&page=15","6","0","0"
"https://stackoverflow.com/questions?tab=newest&page=15","21","-2","0"
"https://stackoverflow.com/questions?tab=newest&page=15","13","0","0"
"https://stackoverflow.com/questions?tab=newest&page=15","15","2","0"
"https://stackoverflow.com/questions?tab=newest&page=15","8","0","0"
"https://stackoverflow.com/questions?tab=newest&page=15","19","-1",""
"https://stackoverflow.com/questions?tab=newest&page=15","10","0","0"
"https://stackoverflow.com/questions?tab=newest&page=15","8","0","0"
"https://stackoverflow.com/questions?tab=newest&page=15","4","0","0"
"https://stackoverflow.com/questions?tab=newest&page=15","14","0","0"
"https://stackoverflow.com/questions?tab=newest&page=15","16","0","0"
"https://stackoverflow.com/questions?tab=newest&page=15","10","1","0"
"https://stackoverflow.com/questions?tab=newest&page=15","10","0",""
"https://stackoverflow.com/questions?tab=newest&page=15","13","-2","0"
"https://stackoverflow.com/questions?tab=newest&page=15","13","0","0"
"https://stackoverflow.com/questions?tab=newest&page=15","4","0","0"
"https://stackoverflow.com/questions?tab=newest&page=15","9","0","0"
"https://stackoverflow.com/questions?tab=newest&page=15","27","-1","0"
"https://stackoverflow.com/questions?tab=newest&page=15","13","0",""
"https://stackoverflow.com/questions?tab=newest&page=15","21","0","0"
"https://stackoverflow.com/questions?tab=newest&page=15","17","0","0"
"https://stackoverflow.com/questions?tab=newest&page=15","12","0","0"
"https://stackoverflow.com/questions?tab=newest&page=15","5","0","0"
"https://stackoverflow.com/questions?tab=newest&page=15","9","0","0"
"https://stackoverflow.com/questions?tab=newest&page=15","11","-1","0"
"https://stackoverflow.com/questions?tab=newest&page=15","6","-1","0"
"https://stackoverflow.com/questions?tab=newest&page=15","4","0","0"
"https://stackoverflow.com/questions?tab=newest&page=15","27","1",""
"https://stackoverflow.com/questions?tab=newest&page=15","25","-1","0"
"https://stackoverflow.com/questions?tab=newest&page=15","16","0","0"
"https://stackoverflow.com/questions?tab=newest&page=15","4","0","0"
"https://stackoverflow.com/questions?tab=newest&page=15","17","0",""
"https://stackoverflow.com/questions?tab=newest&page=15","9","0","0"
"https://stackoverflow.com/questions?tab=newest&page=15","18","0",""
"https://stackoverflow.com/questions?tab=newest&page=15","22","0","0"
"https://stackoverflow.com/questions?tab=newest&page=15","19","0",""
"https://stackoverflow.com/questions?tab=newest&page=15","16","0",""
"https://stackoverflow.com/questions?tab=newest&page=15","11","1",""
"https://stackoverflow.com/questions?tab=newest&page=15","20","-2","0"
"https://stackoverflow.com/questions?tab=newest&page=15","8","0","0"
"https://stackoverflow.com/questions?tab=newest&page=15","11","0",""
"https://stackoverflow.com/questions?tab=newest&page=15","28","0",""
"https://stackoverflow.com/questions?tab=newest&page=15","11","0","0"
"https://stackoverflow.com/questions?tab=newest&page=15","17","0",""
"https://stackoverflow.com/questions?tab=newest&page=15","9","0","0"
"https://stackoverflow.com/questions?tab=newest&page=15","7","0","0"
"https://stackoverflow.com/questions?tab=newest&page=15","13","1","0"
"https://stackoverflow.com/questions?tab=newest&page=15","13","0","0"
"https://stackoverflow.com/questions?tab=newest&page=16","17","0",""
"https://stackoverflow.com/questions?tab=newest&page=16","11","0",""
"https://stackoverflow.com/questions?tab=newest&page=16","17","0",""
"https://stackoverflow.com/questions?tab=newest&page=16","26","1","0"
"https://stackoverflow.com/questions?tab=newest&page=16","5","0","0"
"https://stackoverflow.com/questions?tab=newest&page=16","22","0","0"
"https://stackoverflow.com/questions?tab=newest&page=16","28","2",""
"https://stackoverflow.com/questions?tab=newest&page=16","15","-4","0"
"https://stackoverflow.com/questions?tab=newest&page=16","12","0","0"
"https://stackoverflow.com/questions?tab=newest&page=16","27","0",""
"https://stackoverflow.com/questions?tab=newest&page=16","16","0",""
"https://stackoverflow.com/questions?tab=newest&page=16","11","0","0"
"https://stackoverflow.com/questions?tab=newest&page=16","5","0","0"
"https://stackoverflow.com/questions?tab=newest&page=16","23","0",""
"https://stackoverflow.com/questions?tab=newest&page=16","5","0","0"
"https://stackoverflow.com/questions?tab=newest&page=16","7","0",""
"https://stackoverflow.com/questions?tab=newest&page=16","8","0","0"
"https://stackoverflow.com/questions?tab=newest&page=16","9","-1","0"
"https://stackoverflow.com/questions?tab=newest&page=16","6","0","0"
"https://stackoverflow.com/questions?tab=newest&page=16","5","0","0"
"https://stackoverflow.com/questions?tab=newest&page=16","21","1","0"
"https://stackoverflow.com/questions?tab=newest&page=16","21","0",""
"https://stackoverflow.com/questions?tab=newest&page=16","8","0","0"
"https://stackoverflow.com/questions?tab=newest&page=16","14","0","0"
"https://stackoverflow.com/questions?tab=newest&page=16","8","0","0"
"https://stackoverflow.com/questions?tab=newest&page=16","67","0",""
"https://stackoverflow.com/questions?tab=newest&page=16","20","0",""
"https://stackoverflow.com/questions?tab=newest&page=16","13","-1","0"
"https://stackoverflow.com/questions?tab=newest&page=16","8","-1","0"
"https://stackoverflow.com/questions?tab=newest&page=16","20","0","0"
"https://stackoverflow.com/questions?tab=newest&page=16","6","0","0"
"https://stackoverflow.com/questions?tab=newest&page=16","32","0","0"
"https://stackoverflow.com/questions?tab=newest&page=16","5","-1","0"
"https://stackoverflow.com/questions?tab=newest&page=16","21","2",""
"https://stackoverflow.com/questions?tab=newest&page=16","19","1",""
"https://stackoverflow.com/questions?tab=newest&page=16","12","0",""
"https://stackoverflow.com/questions?tab=newest&page=16","22","0",""
"https://stackoverflow.com/questions?tab=newest&page=16","12","0",""
"https://stackoverflow.com/questions?tab=newest&page=16","22","-1","0"
"https://stackoverflow.com/questions?tab=newest&page=16","7","0","0"
"https://stackoverflow.com/questions?tab=newest&page=16","7","0","0"
"https://stackoverflow.com/questions?tab=newest&page=16","7","0","0"
"https://stackoverflow.com/questions?tab=newest&page=16","9","0","0"
"https://stackoverflow.com/questions?tab=newest&page=16","7","0","0"
"https://stackoverflow.com/questions?tab=newest&page=16","4","0","0"
"https://stackoverflow.com/questions?tab=newest&page=16","14","-1","0"
"https://stackoverflow.com/questions?tab=newest&page=16","12","0","0"
"https://stackoverflow.com/questions?tab=newest&page=16","5","0","0"
"https://stackoverflow.com/questions?tab=newest&page=16","3","0","0"
"https://stackoverflow.com/questions?tab=newest&page=16","26","2",""
"https://stackoverflow.com/questions?tab=newest&page=17","12","0","0"
"https://stackoverflow.com/questions?tab=newest&page=17","5","0","0"
"https://stackoverflow.com/questions?tab=newest&page=17","3","0","0"
"https://stackoverflow.com/questions?tab=newest&page=17","26","2",""
"https://stackoverflow.com/questions?tab=newest&page=17","19","0",""
"https://stackoverflow.com/questions?tab=newest&page=17","10","1",""
"https://stackoverflow.com/questions?tab=newest&page=17","4","0","0"
"https://stackoverflow.com/questions?tab=newest&page=17","9","1","0"
"https://stackoverflow.com/questions?tab=newest&page=17","25","0",""
"https://stackoverflow.com/questions?tab=newest&page=17","54","1",""
"https://stackoverflow.com/questions?tab=newest&page=17","8","0","0"
"https://stackoverflow.com/questions?tab=newest&page=17","6","0","0"
"https://stackoverflow.com/questions?tab=newest&page=17","6","0","0"
"https://stackoverflow.com/questions?tab=newest&page=17","27","0",""
"https://stackoverflow.com/questions?tab=newest&page=17","21","-1","0"
"https://stackoverflow.com/questions?tab=newest&page=17","4","-1","0"
"https://stackoverflow.com/questions?tab=newest&page=17","8","0","0"
"https://stackoverflow.com/questions?tab=newest&page=17","39","2",""
"https://stackoverflow.com/questions?tab=newest&page=17","9","-2","0"
"https://stackoverflow.com/questions?tab=newest&page=17","8","0","0"
"https://stackoverflow.com/questions?tab=newest&page=17","8","0",""
"https://stackoverflow.com/questions?tab=newest&page=17","11","0","0"
"https://stackoverflow.com/questions?tab=newest&page=17","19","1",""
"https://stackoverflow.com/questions?tab=newest&page=17","25","0",""
"https://stackoverflow.com/questions?tab=newest&page=17","20","0",""
"https://stackoverflow.com/questions?tab=newest&page=17","5","0","0"
"https://stackoverflow.com/questions?tab=newest&page=17","6","0","0"
"https://stackoverflow.com/questions?tab=newest&page=17","11","-3","0"
"https://stackoverflow.com/questions?tab=newest&page=17","10","0","0"
"https://stackoverflow.com/questions?tab=newest&page=17","34","0",""
"https://stackoverflow.com/questions?tab=newest&page=17","4","-1","0"
"https://stackoverflow.com/questions?tab=newest&page=17","6","0","0"
"https://stackoverflow.com/questions?tab=newest&page=17","16","0","0"
"https://stackoverflow.com/questions?tab=newest&page=17","22","1","0"
"https://stackoverflow.com/questions?tab=newest&page=17","16","0","0"
"https://stackoverflow.com/questions?tab=newest&page=17","6","0","0"
"https://stackoverflow.com/questions?tab=newest&page=17","9","0","0"
"https://stackoverflow.com/questions?tab=newest&page=17","11","0","0"
"https://stackoverflow.com/questions?tab=newest&page=17","8","0",""
"https://stackoverflow.com/questions?tab=newest&page=17","4","0","0"
"https://stackoverflow.com/questions?tab=newest&page=17","16","-2","0"
"https://stackoverflow.com/questions?tab=newest&page=17","13","0","0"
"https://stackoverflow.com/questions?tab=newest&page=17","13","0","0"
"https://stackoverflow.com/questions?tab=newest&page=17","9","-1","0"
"https://stackoverflow.com/questions?tab=newest&page=17","20","0","0"
"https://stackoverflow.com/questions?tab=newest&page=17","5","0","0"
"https://stackoverflow.com/questions?tab=newest&page=17","21","0",""
"https://stackoverflow.com/questions?tab=newest&page=17","18","0","0"
"https://stackoverflow.com/questions?tab=newest&page=17","11","0","0"
"https://stackoverflow.com/questions?tab=newest&page=17","12","0","0"
"https://stackoverflow.com/questions?tab=newest&page=18","24","0",""
"https://stackoverflow.com/questions?tab=newest&page=18","11","1","0"
"https://stackoverflow.com/questions?tab=newest&page=18","58","0",""
"https://stackoverflow.com/questions?tab=newest&page=18","18","1",""
"https://stackoverflow.com/questions?tab=newest&page=18","11","0",""
"https://stackoverflow.com/questions?tab=newest&page=18","18","0","0"
"https://stackoverflow.com/questions?tab=newest&page=18","8","1","0"
"https://stackoverflow.com/questions?tab=newest&page=18","13","0","0"
"https://stackoverflow.com/questions?tab=newest&page=18","28","-3","0"
"https://stackoverflow.com/questions?tab=newest&page=18","12","0","0"
"https://stackoverflow.com/questions?tab=newest&page=18","26","1",""
"https://stackoverflow.com/questions?tab=newest&page=18","5","0","0"
"https://stackoverflow.com/questions?tab=newest&page=18","5","0","0"
"https://stackoverflow.com/questions?tab=newest&page=18","13","0","0"
"https://stackoverflow.com/questions?tab=newest&page=18","18","-3","0"
"https://stackoverflow.com/questions?tab=newest&page=18","7","0","0"
"https://stackoverflow.com/questions?tab=newest&page=18","27","0",""
"https://stackoverflow.com/questions?tab=newest&page=18","6","0",""
"https://stackoverflow.com/questions?tab=newest&page=18","7","0","0"
"https://stackoverflow.com/questions?tab=newest&page=18","16","0",""
"https://stackoverflow.com/questions?tab=newest&page=18","8","0",""
"https://stackoverflow.com/questions?tab=newest&page=18","3","0","0"
"https://stackoverflow.com/questions?tab=newest&page=18","24","0",""
"https://stackoverflow.com/questions?tab=newest&page=18","3","0","0"
"https://stackoverflow.com/questions?tab=newest&page=18","3","0","0"
"https://stackoverflow.com/questions?tab=newest&page=18","3","0","0"
"https://stackoverflow.com/questions?tab=newest&page=18","19","0",""
"https://stackoverflow.com/questions?tab=newest&page=18","16","1",""
"https://stackoverflow.com/questions?tab=newest&page=18","33","0","0"
"https://stackoverflow.com/questions?tab=newest&page=18","23","0",""
"https://stackoverflow.com/questions?tab=newest&page=18","6","0","0"
"https://stackoverflow.com/questions?tab=newest&page=18","43","0",""
"https://stackoverflow.com/questions?tab=newest&page=18","24","-2","0"
"https://stackoverflow.com/questions?tab=newest&page=18","8","0",""
"https://stackoverflow.com/questions?tab=newest&page=18","13","0","0"
"https://stackoverflow.com/questions?tab=newest&page=18","13","1",""
"https://stackoverflow.com/questions?tab=newest&page=18","14","0",""
"https://stackoverflow.com/questions?tab=newest&page=18","25","0",""
"https://stackoverflow.com/questions?tab=newest&page=18","8","-2","0"
"https://stackoverflow.com/questions?tab=newest&page=18","15","0","0"
"https://stackoverflow.com/questions?tab=newest&page=18","6","0","0"
"https://stackoverflow.com/questions?tab=newest&page=18","27","-1",""
"https://stackoverflow.com/questions?tab=newest&page=18","9","0",""
"https://stackoverflow.com/questions?tab=newest&page=18","23","0",""
"https://stackoverflow.com/questions?tab=newest&page=18","5","0","0"
"https://stackoverflow.com/questions?tab=newest&page=18","6","0","0"
"https://stackoverflow.com/questions?tab=newest&page=18","5","0","0"
"https://stackoverflow.com/questions?tab=newest&page=18","11","0","0"
"https://stackoverflow.com/questions?tab=newest&page=18","20","0",""
"https://stackoverflow.com/questions?tab=newest&page=18","15","0","0"
"https://stackoverflow.com/questions?tab=newest&page=19","7","0","0"
"https://stackoverflow.com/questions?tab=newest&page=19","9","0","0"
"https://stackoverflow.com/questions?tab=newest&page=19","15","0","0"
"https://stackoverflow.com/questions?tab=newest&page=19","13","-2","0"
"https://stackoverflow.com/questions?tab=newest&page=19","9","0","0"
"https://stackoverflow.com/questions?tab=newest&page=19","24","-4","0"
"https://stackoverflow.com/questions?tab=newest&page=19","16","-1","0"
"https://stackoverflow.com/questions?tab=newest&page=19","42","0","0"
"https://stackoverflow.com/questions?tab=newest&page=19","4","0","0"
"https://stackoverflow.com/questions?tab=newest&page=19","16","0","0"
"https://stackoverflow.com/questions?tab=newest&page=19","4","0","0"
"https://stackoverflow.com/questions?tab=newest&page=19","15","1","0"
"https://stackoverflow.com/questions?tab=newest&page=19","31","0",""
"https://stackoverflow.com/questions?tab=newest&page=19","43","1",""
"https://stackoverflow.com/questions?tab=newest&page=19","20","0",""
"https://stackoverflow.com/questions?tab=newest&page=19","5","0","0"
"https://stackoverflow.com/questions?tab=newest&page=19","4","0","0"
"https://stackoverflow.com/questions?tab=newest&page=19","7","0","0"
"https://stackoverflow.com/questions?tab=newest&page=19","5","0","0"
"https://stackoverflow.com/questions?tab=newest&page=19","33","0",""
"https://stackoverflow.com/questions?tab=newest&page=19","10","0","0"
"https://stackoverflow.com/questions?tab=newest&page=19","24","1",""
"https://stackoverflow.com/questions?tab=newest&page=19","10","0","0"
"https://stackoverflow.com/questions?tab=newest&page=19","40","0",""
"https://stackoverflow.com/questions?tab=newest&page=19","11","-1","0"
"https://stackoverflow.com/questions?tab=newest&page=19","12","0",""
"https://stackoverflow.com/questions?tab=newest&page=19","17","0",""
"https://stackoverflow.com/questions?tab=newest&page=19","19","0","0"
"https://stackoverflow.com/questions?tab=newest&page=19","15","1",""
"https://stackoverflow.com/questions?tab=newest&page=19","27","0",""
"https://stackoverflow.com/questions?tab=newest&page=19","13","0","0"
"https://stackoverflow.com/questions?tab=newest&page=19","12","0","0"
"https://stackoverflow.com/questions?tab=newest&page=19","15","1",""
"https://stackoverflow.com/questions?tab=newest&page=19","11","0",""
"https://stackoverflow.com/questions?tab=newest&page=19","17","-3","0"
"https://stackoverflow.com/questions?tab=newest&page=19","10","0","0"
"https://stackoverflow.com/questions?tab=newest&page=19","23","0",""
"https://stackoverflow.com/questions?tab=newest&page=19","11","0","0"
"https://stackoverflow.com/questions?tab=newest&page=19","8","0","0"
"https://stackoverflow.com/questions?tab=newest&page=19","5","0",""
"https://stackoverflow.com/questions?tab=newest&page=19","9","0","0"
"https://stackoverflow.com/questions?tab=newest&page=19","30","-2","0"
"https://stackoverflow.com/questions?tab=newest&page=19","18","0",""
"https://stackoverflow.com/questions?tab=newest&page=19","11","0","0"
"https://stackoverflow.com/questions?tab=newest&page=19","24","1",""
"https://stackoverflow.com/questions?tab=newest&page=19","41","2",""
"https://stackoverflow.com/questions?tab=newest&page=19","7","0","0"
"https://stackoverflow.com/questions?tab=newest&page=19","51","-3",""
"https://stackoverflow.com/questions?tab=newest&page=19","9","-1","0"
"https://stackoverflow.com/questions?tab=newest&page=19","6","0","0"
"https://stackoverflow.com/questions?tab=newest&page=20","19","0","0"
"https://stackoverflow.com/questions?tab=newest&page=20","10","0","0"
"https://stackoverflow.com/questions?tab=newest&page=20","5","0","0"
"https://stackoverflow.com/questions?tab=newest&page=20","5","0","0"
"https://stackoverflow.com/questions?tab=newest&page=20","11","0",""
"https://stackoverflow.com/questions?tab=newest&page=20","9","0","0"
"https://stackoverflow.com/questions?tab=newest&page=20","5","0","0"
"https://stackoverflow.com/questions?tab=newest&page=20","19","-2","0"
"https://stackoverflow.com/questions?tab=newest&page=20","20","-2","0"
"https://stackoverflow.com/questions?tab=newest&page=20","9","0","0"
"https://stackoverflow.com/questions?tab=newest&page=20","20","0","0"
"https://stackoverflow.com/questions?tab=newest&page=20","17","0","0"
"https://stackoverflow.com/questions?tab=newest&page=20","5","0","0"
"https://stackoverflow.com/questions?tab=newest&page=20","19","1",""
"https://stackoverflow.com/questions?tab=newest&page=20","27","0","0"
"https://stackoverflow.com/questions?tab=newest&page=20","18","0",""
"https://stackoverflow.com/questions?tab=newest&page=20","13","0",""
"https://stackoverflow.com/questions?tab=newest&page=20","9","0",""
"https://stackoverflow.com/questions?tab=newest&page=20","7","0","0"
"https://stackoverflow.com/questions?tab=newest&page=20","16","0",""
"https://stackoverflow.com/questions?tab=newest&page=20","10","-1",""
"https://stackoverflow.com/questions?tab=newest&page=20","20","0",""
"https://stackoverflow.com/questions?tab=newest&page=20","6","0","0"
"https://stackoverflow.com/questions?tab=newest&page=20","7","0","0"
"https://stackoverflow.com/questions?tab=newest&page=20","21","0","0"
"https://stackoverflow.com/questions?tab=newest&page=20","7","0","0"
"https://stackoverflow.com/questions?tab=newest&page=20","17","-3",""
"https://stackoverflow.com/questions?tab=newest&page=20","21","1",""
"https://stackoverflow.com/questions?tab=newest&page=20","8","0","0"
"https://stackoverflow.com/questions?tab=newest&page=20","10","0","0"
"https://stackoverflow.com/questions?tab=newest&page=20","15","0",""
"https://stackoverflow.com/questions?tab=newest&page=20","6","0","0"
"https://stackoverflow.com/questions?tab=newest&page=20","16","0","0"
"https://stackoverflow.com/questions?tab=newest&page=20","8","0","0"
"https://stackoverflow.com/questions?tab=newest&page=20","37","0",""
"https://stackoverflow.com/questions?tab=newest&page=20","10","0",""
"https://stackoverflow.com/questions?tab=newest&page=20","7","0","0"
"https://stackoverflow.com/questions?tab=newest&page=20","9","0","0"
"https://stackoverflow.com/questions?tab=newest&page=20","7","0","0"
"https://stackoverflow.com/questions?tab=newest&page=20","59","0",""
"https://stackoverflow.com/questions?tab=newest&page=20","3","0","0"
"https://stackoverflow.com/questions?tab=newest&page=20","7","0","0"
"https://stackoverflow.com/questions?tab=newest&page=20","15","-5","0"
"https://stackoverflow.com/questions?tab=newest&page=20","8","0","0"
"https://stackoverflow.com/questions?tab=newest&page=20","11","0",""
"https://stackoverflow.com/questions?tab=newest&page=20","4","0","0"
"https://stackoverflow.com/questions?tab=newest&page=20","20","-1","0"
"https://stackoverflow.com/questions?tab=newest&page=20","29","1",""
"https://stackoverflow.com/questions?tab=newest&page=20","24","-3",""
"https://stackoverflow.com/questions?tab=newest&page=20","18","0","0"
"https://stackoverflow.com/questions?tab=newest&page=21","4","0","0"
"https://stackoverflow.com/questions?tab=newest&page=21","20","-1","0"
"https://stackoverflow.com/questions?tab=newest&page=21","29","1",""
"https://stackoverflow.com/questions?tab=newest&page=21","24","-3",""
"https://stackoverflow.com/questions?tab=newest&page=21","18","0","0"
"https://stackoverflow.com/questions?tab=newest&page=21","37","1","0"
"https://stackoverflow.com/questions?tab=newest&page=21","32","2",""
"https://stackoverflow.com/questions?tab=newest&page=21","7","1","0"
"https://stackoverflow.com/questions?tab=newest&page=21","16","0",""
"https://stackoverflow.com/questions?tab=newest&page=21","20","-1","0"
"https://stackoverflow.com/questions?tab=newest&page=21","32","0",""
"https://stackoverflow.com/questions?tab=newest&page=21","32","0",""
"https://stackoverflow.com/questions?tab=newest&page=21","34","0","0"
"https://stackoverflow.com/questions?tab=newest&page=21","20","2",""
"https://stackoverflow.com/questions?tab=newest&page=21","30","-1",""
"https://stackoverflow.com/questions?tab=newest&page=21","16","0","0"
"https://stackoverflow.com/questions?tab=newest&page=21","13","0","0"
"https://stackoverflow.com/questions?tab=newest&page=21","7","1","0"
"https://stackoverflow.com/questions?tab=newest&page=21","11","0",""
"https://stackoverflow.com/questions?tab=newest&page=21","10","1",""
"https://stackoverflow.com/questions?tab=newest&page=21","23","0","0"
"https://stackoverflow.com/questions?tab=newest&page=21","25","1",""
"https://stackoverflow.com/questions?tab=newest&page=21","30","0",""
"https://stackoverflow.com/questions?tab=newest&page=21","11","0","0"
"https://stackoverflow.com/questions?tab=newest&page=21","25","-2",""
"https://stackoverflow.com/questions?tab=newest&page=21","9","-1","0"
"https://stackoverflow.com/questions?tab=newest&page=21","22","0",""
"https://stackoverflow.com/questions?tab=newest&page=21","25","-1","0"
"https://stackoverflow.com/questions?tab=newest&page=21","4","0","0"
"https://stackoverflow.com/questions?tab=newest&page=21","34","0","0"
"https://stackoverflow.com/questions?tab=newest&page=21","11","0",""
"https://stackoverflow.com/questions?tab=newest&page=21","20","0",""
"https://stackoverflow.com/questions?tab=newest&page=21","8","0","0"
"https://stackoverflow.com/questions?tab=newest&page=21","3","0","0"
"https://stackoverflow.com/questions?tab=newest&page=21","15","1",""
"https://stackoverflow.com/questions?tab=newest&page=21","20","1","0"
"https://stackoverflow.com/questions?tab=newest&page=21","5","-1","0"
"https://stackoverflow.com/questions?tab=newest&page=21","33","-1",""
"https://stackoverflow.com/questions?tab=newest&page=21","8","1",""
"https://stackoverflow.com/questions?tab=newest&page=21","12","1",""
"https://stackoverflow.com/questions?tab=newest&page=21","35","0","0"
"https://stackoverflow.com/questions?tab=newest&page=21","22","0","0"
"https://stackoverflow.com/questions?tab=newest&page=21","15","0",""
"https://stackoverflow.com/questions?tab=newest&page=21","6","0","0"
"https://stackoverflow.com/questions?tab=newest&page=21","13","0",""
"https://stackoverflow.com/questions?tab=newest&page=21","19","1","0"
"https://stackoverflow.com/questions?tab=newest&page=21","9","0","0"
"https://stackoverflow.com/questions?tab=newest&page=21","11","0","0"
"https://stackoverflow.com/questions?tab=newest&page=21","16","0","0"
"https://stackoverflow.com/questions?tab=newest&page=21","7","0","0"